"title","star","url","cover","info","oneSentenceComment"
"发条橙 / A Clockwork Orange","8.5","https://movie.douban.com/subject/1292233/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p529908155.jpg","导演: Stanley Kubrick   主演: Malcolm McDowell / Patrick Magee / Michael...\n                            1971 / 英国 美国 / 犯罪 剧情 科幻","我完全康复了。"
"秒速5厘米 / 秒速5センチメートル","8.3","https://movie.douban.com/subject/2043546/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg","导演: 新海诚 Makoto Shinkai   主演: 水桥研二 Kenji Mizuhashi / 近藤好美 ...\n                            2007 / 日本 / 动画 剧情 爱情","青春就是放弃和怀念。"
"黄金三镖客 / Il buono, il brutto, il cattivo.","9.1","https://movie.douban.com/subject/1401118/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg","导演: Sergio Leone   主演: Clint Eastwood / Eli Wallach / Lee Van Cleef\n                            1966 / 意大利 西班牙 西德 / 冒险 西部","最棒的西部片。"
"黑鹰坠落 / Black Hawk Down","8.6","https://movie.douban.com/subject/1291824/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg","导演: 雷德利·斯科特 Ridley Scott   主演: 乔什·哈奈特 Josh Hartnett / ...\n                            2001 / 美国 / 动作 历史 战争","还原真实而残酷的战争。"
"卡萨布兰卡 / Casablanca","8.6","https://movie.douban.com/subject/1296753/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244791866.jpg","导演: 迈克尔·柯蒂兹 Michael Curtiz   主演: 亨弗莱·鲍嘉 Humphrey Bogart...\n                            1942 / 美国 / 剧情 爱情 战争","世界上有那么多女人那么多酒馆，但她偏偏走进我的这家。"
"非常嫌疑犯 / The Usual Suspects","8.6","https://movie.douban.com/subject/1292214/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537319495.jpg","导演: 布莱恩·辛格 Bryan Singer   主演: 史蒂芬·鲍德温 Stephen Baldwin /...\n                            1995 / 德国 美国 / 剧情 犯罪 悬疑 惊悚","我不信仰上帝，但我敬畏上帝。"
"国王的演讲 / The King's Speech","8.3","https://movie.douban.com/subject/4023638/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p768879237.jpg","导演: 汤姆·霍珀 Tom Hooper   主演: 柯林·菲尔斯 Colin Firth / 杰弗里·...\n                            2010 / 英国 澳大利亚 美国 / 剧情 传记 历史","皇上无话儿。"
"我爱你 / 그대를 사랑합니다","9.0","https://movie.douban.com/subject/5908478/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075591188.jpg","导演: 秋昌民 Chang-min Choo   主演: 宋在河 Jae-ho Song / 李顺载 Soon-jae...\n                            2011 / 韩国 / 剧情 爱情","你要相信，这世上真的有爱存在，不管在什么年纪"
"千钧一发 / Gattaca","8.7","https://movie.douban.com/subject/1300117/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg","导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...\n                            1997 / 美国 / 剧情 科幻 惊悚","一部能引人思考的科幻励志片。"
"美国丽人 / American Beauty","8.5","https://movie.douban.com/subject/1292062/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p571671715.jpg","导演: 萨姆·门德斯 Sam Mendes   主演: 凯文·史派西 Kevin Spacey / 安妮特...\n                            1999 / 美国 / 剧情 爱情 家庭","每个人的内心都是深不可测的大海。"
"遗愿清单 / The Bucket List","8.5","https://movie.douban.com/subject/1867345/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p708613284.jpg","导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...\n                            2007 / 美国 / 冒险 喜剧 剧情","用剩余不多的时间，去燃烧整个生命。"
"碧海蓝天 / Le grand bleu","8.7","https://movie.douban.com/subject/1300960/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455722535.jpg","导演: Luc Besson   主演: 让-马克·巴尔 Jean-Marc Barr / 让·雷诺 Jean Re...\n                            1988 / 法国 美国 意大利 / 剧情 爱情","在那片深蓝中，感受来自大海的忧伤寂寞与美丽自由。"
"功夫","8.3","https://movie.douban.com/subject/1291543/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg","导演: 周星驰 Stephen Chow   主演: 周星驰 Stephen Chow / 元秋 Qiu Yuen / ...\n                            2004 / 中国大陆 香港 / 动作 喜剧 犯罪 奇幻",""
"疯狂的麦克斯4：狂暴之路 / Mad Max: Fury Road","8.6","https://movie.douban.com/subject/3592854/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg","导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...\n                            2015 / 澳大利亚 美国 / 动作 科幻 冒险",""
"荒岛余生 / Cast Away","8.5","https://movie.douban.com/subject/1298653/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2207673534.jpg","导演: 罗伯特·泽米吉斯 Robert Zemeckis   主演: 汤姆·汉克斯 Tom Hanks / ...\n                            2000 / 美国 / 冒险 剧情","一个人的独角戏。"
"英国病人 / The English Patient","8.5","https://movie.douban.com/subject/1291853/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408623752.jpg","导演: 安东尼·明格拉 Anthony Minghella   主演: 拉尔夫·费因斯 Ralph Fien...\n                            1996 / 美国 英国 / 爱情 剧情 战争","In memory, love lives forever..."
"荒野生存 / Into the Wild","8.6","https://movie.douban.com/subject/1905462/","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p465687407.jpg","导演: 西恩·潘 Sean Penn   主演: 埃米尔·赫斯基 Emile Hirsch / 马西娅·...\n                            2007 / 美国 / 冒险 传记 剧情","出门必备：本草纲目。"
"海盗电台 / The Boat That Rocked","8.6","https://movie.douban.com/subject/3007773/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p769608791.jpg","导演: 理查德·柯蒂斯 Richard Curtis   主演: 比尔·奈伊 Bill Nighy / 肯尼...\n                            2009 / 英国 德国 法国 / 剧情 喜剧 音乐","生命不止，摇滚不死。"
"枪火 / 鎗火","8.7","https://movie.douban.com/subject/1300741/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1538646661.jpg","导演: 杜琪峰 Johnnie To   主演: 吴镇宇 Francis Ng / 任达华 Simon Yam / ...\n                            1999 / 香港 / 剧情 动作 犯罪","一群演技精湛的戏骨，奉献出一个精致的黑帮小品，成就杜琪峰群戏的巅峰之作。"
"驴得水","8.3","https://movie.douban.com/subject/25921812/","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2393044761.jpg","导演: 周申 Shen Zhou / 刘露 Lu Liu   主演: 任素汐 Suxi Ren / 大力 Da Li ...\n                            2016 / 中国大陆 / 剧情 喜剧",""
